snapshot_date,deal_id,deal_name,market_segment,status,revenue,date_created,target_implementation_date,source
2026-01-16,1719,BlueShift Enterprises 700,Large Market,Qualified,268975,2025-05-09,2026-02-01,Existing
2026-01-16,1721,Aether Solutions 613,Small Market,Qualified,15786,2025-05-16,2026-02-01,Existing
2026-01-16,1731,Sentinel Corp 477,Mid-Market,Qualified,58462,2025-05-16,2026-02-01,Existing
2026-01-16,1734,PrimeAxis Systems 750,Global Market,Qualified,361323,2025-05-23,2026-02-01,Existing
2026-01-16,1745,Vertex Systems 699,Mid-Market,Qualified,72589,2025-05-30,2026-02-01,Existing
2026-01-16,1746,Catalyst Enterprises 778,Large Market,Qualified,263263,2025-05-30,2026-02-01,Existing
2026-01-16,1755,EdgePoint Networks 469,Large Market,Qualified,169838,2025-06-06,2026-02-01,Existing
2026-01-16,1763,Hyperion Global 879,Global Market,Qualified,313783,2025-06-13,2026-02-01,Existing
2026-01-16,1764,Quantum Systems 603,Mid-Market,Qualified,112202,2025-06-13,2026-02-01,Existing
2026-01-16,1775,Pathfinder Networks 356,Global Market,Qualified,398896,2025-06-20,2026-02-01,Existing
2026-01-16,1780,Elevate Global 151,Global Market,Qualified,456567,2025-06-27,2026-02-01,Existing
2026-01-16,1785,Catalyst Group 202,Large Market,Qualified,301168,2025-06-27,2026-02-01,Existing
2026-01-16,1788,TrueNorth Technologies 939,Mid-Market,Closed Lost,79373,2025-07-04,2026-01-09,Existing
2026-01-16,1789,PrimeAxis Corp 371,Mid-Market,Qualified,63538,2025-07-04,2026-02-01,Existing
2026-01-16,1790,SilverLine Group 151,Mid-Market,Closed Lost,119634,2025-07-04,2026-01-07,Existing
2026-01-16,1791,PrimeWave Global 66,Mid-Market,Qualified,79804,2025-07-04,2026-02-01,Existing
2026-01-16,1794,Longview Group 518,Large Market,Qualified,218546,2025-07-04,2026-01-17,Existing
2026-01-16,1795,NorthStar Global 194,Global Market,Qualified,402684,2025-07-04,2026-02-01,Existing
2026-01-16,1798,Skyline Solutions 386,Global Market,Qualified,433355,2025-07-11,2026-02-01,Existing
2026-01-16,1799,Unity Systems 795,Small Market,Qualified,33383,2025-07-11,2026-02-01,Existing
2026-01-16,1804,Continuum Networks 24,Small Market,Closed Lost,44124,2025-07-11,2026-01-08,Existing
2026-01-16,1810,Cornerstone Technologies 950,Small Market,Qualified,42079,2025-07-18,2026-02-01,Existing
2026-01-16,1811,Vector Systems 891,Global Market,Qualified,409145,2025-07-18,2026-02-01,Existing
2026-01-16,1814,CrossPoint Corp 727,Global Market,Qualified,443603,2025-07-18,2026-02-01,Existing
2026-01-16,1817,Overwatch Industries 772,Mid-Market,Qualified,50036,2025-07-18,2026-02-01,Existing
2026-01-16,1819,Zenith Solutions 401,Large Market,Qualified,163619,2025-07-25,2026-02-01,Existing
2026-01-16,1820,Longview Global 578,Mid-Market,Qualified,57170,2025-07-25,2026-01-26,Existing
2026-01-16,1821,Zenith Industries 581,Mid-Market,Qualified,73971,2025-07-25,2026-02-01,Existing
2026-01-16,1830,Nexus Corp 568,Global Market,Qualified,438014,2025-07-25,2026-01-31,Existing
2026-01-16,1832,Pulse Industries 904,Large Market,Qualified,172159,2025-08-01,2026-02-07,Existing
2026-01-16,1833,Longview Global 613,Mid-Market,Qualified,47585,2025-08-01,2026-02-01,Existing
2026-01-16,1834,TrueNorth Industries 952,Global Market,Qualified,515777,2025-08-01,2026-02-12,Existing
2026-01-16,1836,Summit Group 257,Mid-Market,Qualified,73560,2025-08-01,2026-02-01,Existing
2026-01-16,1837,Pinnacle Systems 725,Mid-Market,Qualified,46758,2025-08-01,2026-01-20,Existing
2026-01-16,1839,Catalyst Enterprises 637,Global Market,Qualified,471836,2025-08-01,2026-02-01,Existing
2026-01-16,1840,BlueCore Technologies 201,Mid-Market,Qualified,51980,2025-08-01,2026-02-01,Existing
2026-01-16,1847,Clearwater Corp 472,Mid-Market,Qualified,44065,2025-08-08,2026-02-19,Existing
2026-01-16,1850,OmniCore Group 386,Small Market,Qualified,42372,2025-08-15,2026-02-06,Existing
2026-01-16,1855,Vector Technologies 572,Large Market,Closed Won,206039,2025-08-15,2026-01-03,Existing
2026-01-16,1856,NorthStar Networks 62,Mid-Market,Qualified,75449,2025-08-15,2026-02-27,Existing
2026-01-16,1857,HighMark Industries 111,Small Market,Qualified,23159,2025-08-15,2026-02-02,Existing
2026-01-16,1859,PrimeAxis Global 998,Mid-Market,Qualified,112173,2025-08-15,2026-02-17,Existing
2026-01-16,1869,Horizon Logistics 239,Global Market,Qualified,392946,2025-08-22,2026-01-23,Existing
2026-01-16,1872,IronGate Industries 954,Mid-Market,Qualified,80294,2025-08-29,2026-01-26,Existing
2026-01-16,1878,Nexus Group 938,Small Market,Qualified,26399,2025-08-29,2026-02-01,Existing
2026-01-16,1882,Vector Global 486,Global Market,Qualified,312898,2025-09-05,2026-02-01,Existing
2026-01-16,1883,Catalyst Industries 371,Small Market,Qualified,36415,2025-09-05,2026-01-20,Existing
2026-01-16,1884,Pinnacle Systems 97,Mid-Market,Qualified,100573,2025-09-05,2026-02-15,Existing
2026-01-16,1885,PrimeLine Enterprises 688,Global Market,Qualified,340362,2025-09-05,2026-03-02,Existing
2026-01-16,1886,BlueCore Group 683,Mid-Market,Qualified,92995,2025-09-05,2026-01-30,Existing
2026-01-16,1888,NorthStar Solutions 732,Mid-Market,Qualified,118287,2025-09-05,2026-02-01,Existing
2026-01-16,1891,Nexus Global 828,Large Market,Qualified,173463,2025-09-05,2026-01-30,Existing
2026-01-16,1893,Helix Technologies 477,Global Market,Qualified,385217,2025-09-12,2026-02-01,Existing
2026-01-16,1901,SteelPeak Logistics 524,Global Market,Qualified,339515,2025-09-12,2026-04-01,Existing
2026-01-16,1903,Foundation Systems 747,Small Market,Qualified,40487,2025-09-12,2026-03-14,Existing
2026-01-16,1904,Redstone Industries 874,Global Market,Qualified,421279,2025-09-19,2026-02-18,Existing
2026-01-16,1906,Aether Global 507,Mid-Market,Qualified,75365,2025-09-19,2026-01-31,Existing
2026-01-16,1907,Optimum Industries 990,Small Market,Qualified,12626,2025-09-19,2026-03-08,Existing
2026-01-16,1914,Momentum Enterprises 262,Mid-Market,Qualified,84797,2025-09-26,2026-02-09,Existing
2026-01-16,1916,Sentinel Networks 771,Mid-Market,Qualified,118008,2025-09-26,2026-02-01,Existing
2026-01-16,1919,Fusion Group 372,Global Market,Qualified,363349,2025-09-26,2026-02-19,Existing
2026-01-16,1920,Synergy Solutions 377,Global Market,Qualified,323601,2025-09-26,2026-02-01,Existing
2026-01-16,1924,EdgePoint Solutions 738,Mid-Market,Qualified,54020,2025-10-03,2026-04-12,Existing
2026-01-16,1929,Pinnacle Logistics 287,Small Market,Qualified,23965,2025-10-03,2026-03-22,Existing
2026-01-16,1936,Stronghold Technologies 552,Small Market,Qualified,25744,2025-10-10,2026-03-29,Existing
2026-01-16,1937,BlueShift Enterprises 434,Mid-Market,Qualified,51697,2025-10-10,2026-02-21,Existing
2026-01-16,1939,BlueShift Networks 193,Global Market,Closed Lost,441763,2025-10-10,2026-01-09,Existing
2026-01-16,1940,NorthStar Corp 831,Large Market,Closed Lost,261247,2025-10-10,2026-01-12,Existing
2026-01-16,1942,Stronghold Solutions 204,Large Market,Qualified,280682,2025-10-10,2026-04-12,Existing
2026-01-16,1948,Longview Enterprises 212,Global Market,Qualified,473063,2025-10-17,2026-04-15,Existing
2026-01-16,1949,Unity Industries 784,Small Market,Qualified,34886,2025-10-17,2026-01-24,Existing
2026-01-16,1950,Catalyst Logistics 290,Small Market,Qualified,25096,2025-10-24,2026-02-22,Existing
2026-01-16,1953,Momentum Global 676,Small Market,Qualified,32869,2025-10-24,2026-01-27,Existing
2026-01-16,1955,Zenith Solutions 216,Small Market,Qualified,23134,2025-10-24,2026-03-22,Existing
2026-01-16,1956,Nexus Technologies 714,Mid-Market,Qualified,69371,2025-10-31,2026-03-11,Existing
2026-01-16,1958,Unity Global 663,Large Market,Qualified,275273,2025-10-31,2026-04-27,Existing
2026-01-16,1960,Elevate Logistics 951,Large Market,Qualified,216697,2025-10-31,2026-03-14,Existing
2026-01-16,1964,CrossPoint Global 252,Global Market,Qualified,365596,2025-10-31,2026-04-24,Existing
2026-01-16,1965,Northbound Group 461,Global Market,Qualified,381321,2025-10-31,2026-03-13,Existing
2026-01-16,1966,Brightline Enterprises 501,Global Market,Qualified,367540,2025-10-31,2026-02-21,Existing
2026-01-16,1968,Vanguard Group 614,Large Market,Qualified,204476,2025-11-07,2026-02-08,Existing
2026-01-16,1970,Overwatch Group 287,Large Market,Qualified,149695,2025-11-07,2026-04-22,Existing
2026-01-16,1972,Aether Corp 51,Small Market,Qualified,25413,2025-11-07,2026-03-20,Existing
2026-01-16,1980,NorthStar Networks 555,Global Market,Qualified,325998,2025-11-14,2026-05-05,Existing
2026-01-16,1981,Parallax Networks 923,Global Market,Qualified,331853,2025-11-14,2026-02-25,Existing
2026-01-16,1984,Vector Enterprises 43,Small Market,Qualified,32262,2025-11-14,2026-03-24,Existing
2026-01-16,1985,Longview Industries 318,Small Market,Qualified,35643,2025-11-14,2026-02-27,Existing
2026-01-16,1987,AxisOne Group 656,Mid-Market,Qualified,82768,2025-11-21,2026-02-23,Existing
2026-01-16,1988,CoreTech Corp 49,Mid-Market,Qualified,83465,2025-11-21,2026-04-21,Existing
2026-01-16,1989,Clearwater Enterprises 554,Mid-Market,Qualified,85144,2025-11-21,2026-05-06,Existing
2026-01-16,1990,CloudScale Logistics 442,Small Market,Qualified,34019,2025-11-21,2026-05-02,Existing
2026-01-16,1992,Pathfinder Networks 82,Global Market,Qualified,461551,2025-11-21,2026-04-07,Existing
2026-01-16,1997,NextGen Networks 207,Small Market,Qualified,28739,2025-11-21,2026-05-19,Existing
2026-01-16,1998,Nexus Corp 692,Mid-Market,Qualified,70920,2025-11-28,2026-03-21,Existing
2026-01-16,1999,Ironclad Logistics 57,Global Market,Qualified,414296,2025-11-28,2026-05-01,Existing
2026-01-16,2000,Northbound Enterprises 130,Global Market,Qualified,384375,2025-11-28,2026-04-14,Existing
2026-01-16,2001,Zenith Corp 293,Large Market,Qualified,261630,2025-11-28,2026-03-03,Existing
2026-01-16,2002,CloudScale Enterprises 503,Global Market,Qualified,469768,2025-11-28,2026-03-01,Existing
2026-01-16,2006,CoreTech Systems 690,Global Market,Qualified,370009,2025-11-28,2026-04-24,Existing
2026-01-16,2007,HighMark Group 190,Small Market,Qualified,40941,2025-11-28,2026-03-11,Existing
2026-01-16,2008,Powerhouse Solutions 17,Mid-Market,Qualified,60440,2025-11-28,2026-05-12,Existing
2026-01-16,2009,Beacon Group 942,Large Market,Qualified,156478,2025-12-05,2026-05-18,Existing
2026-01-16,2013,Catalyst Enterprises 498,Large Market,Qualified,126435,2025-12-05,2026-03-08,Existing
2026-01-16,2016,DeepCore Group 527,Global Market,Qualified,370023,2025-12-12,2026-03-24,Existing
2026-01-16,2019,Elevate Group 663,Small Market,Qualified,37982,2025-12-12,2026-03-29,Existing
2026-01-16,2025,PrimeLine Solutions 396,Small Market,Qualified,42419,2025-12-19,2026-05-11,Existing
2026-01-16,Ghost-LAR-1,Ghost Deal 1 (Large Market),Large Market,Qualified,193463,2026-01-02,2026-04-17,Ghost
2026-01-16,Ghost-SMA-2,Ghost Deal 2 (Small Market),Small Market,Qualified,30074,2026-01-02,2026-05-10,Ghost
2026-01-16,Ghost-SMA-3,Ghost Deal 3 (Small Market),Small Market,Qualified,26118,2026-01-02,2026-05-03,Ghost
2026-01-16,Ghost-SMA-4,Ghost Deal 4 (Small Market),Small Market,Qualified,26144,2026-01-02,2026-05-11,Ghost
2026-01-16,Ghost-SMA-5,Ghost Deal 5 (Small Market),Small Market,Qualified,28963,2026-01-02,2026-05-06,Ghost
2026-01-16,Ghost-SMA-6,Ghost Deal 6 (Small Market),Small Market,Qualified,28399,2026-01-02,2026-04-25,Ghost
2026-01-16,Ghost-MID-7,Ghost Deal 7 (Mid-Market),Mid-Market,Qualified,93568,2026-01-09,2026-04-28,Ghost
2026-01-16,Ghost-MID-8,Ghost Deal 8 (Mid-Market),Mid-Market,Qualified,88029,2026-01-09,2026-05-04,Ghost
2026-01-16,Ghost-MID-9,Ghost Deal 9 (Mid-Market),Mid-Market,Qualified,85577,2026-01-09,2026-05-10,Ghost
2026-01-16,Ghost-GLO-10,Ghost Deal 10 (Global Market),Global Market,Qualified,358246,2026-01-09,2026-05-23,Ghost
2026-01-16,Ghost-SMA-11,Ghost Deal 11 (Small Market),Small Market,Qualified,27897,2026-01-09,2026-05-10,Ghost
2026-01-16,Ghost-SMA-12,Ghost Deal 12 (Small Market),Small Market,Qualified,26681,2026-01-09,2026-05-21,Ghost
2026-01-16,Ghost-LAR-13,Ghost Deal 13 (Large Market),Large Market,Qualified,178365,2026-01-16,2026-05-08,Ghost
2026-01-16,Ghost-LAR-14,Ghost Deal 14 (Large Market),Large Market,Qualified,188864,2026-01-16,2026-05-18,Ghost
2026-01-16,Ghost-LAR-15,Ghost Deal 15 (Large Market),Large Market,Qualified,191277,2026-01-16,2026-05-29,Ghost
2026-01-16,Ghost-LAR-16,Ghost Deal 16 (Large Market),Large Market,Qualified,213869,2026-01-16,2026-05-27,Ghost
2026-01-16,Ghost-SMA-17,Ghost Deal 17 (Small Market),Small Market,Qualified,26658,2026-01-16,2026-05-13,Ghost
2026-01-23,1605,Horizon Systems 341,Large Market,Qualified,208290,2025-01-31,2026-02-01,Existing
2026-01-23,1618,Catalyst Technologies 682,Large Market,Qualified,266650,2025-02-14,2026-02-01,Existing
2026-01-23,1631,Stonebridge Networks 235,Large Market,Qualified,174530,2025-02-28,2026-02-01,Existing
2026-01-23,1632,Sentinel Group 406,Small Market,Qualified,28508,2025-02-28,2026-02-01,Existing
2026-01-23,1647,Overwatch Solutions 42,Global Market,Qualified,480397,2025-03-14,2026-02-01,Existing
2026-01-23,1677,Vertex Systems 637,Small Market,Qualified,38481,2025-04-11,2026-02-01,Existing
2026-01-23,1685,Continuum Solutions 843,Global Market,Qualified,379295,2025-04-18,2026-02-01,Existing
2026-01-23,1702,Vector Global 121,Mid-Market,Qualified,120006,2025-04-25,2026-02-01,Existing
2026-01-23,1707,Parallax Solutions 931,Global Market,Qualified,361229,2025-05-02,2026-02-01,Existing
2026-01-23,1712,Continuum Systems 300,Global Market,Qualified,366565,2025-05-09,2026-02-01,Existing
2026-01-23,1719,BlueShift Enterprises 700,Large Market,Qualified,268975,2025-05-09,2026-02-01,Existing
2026-01-23,1721,Aether Solutions 613,Small Market,Qualified,15786,2025-05-16,2026-02-01,Existing
2026-01-23,1731,Sentinel Corp 477,Mid-Market,Qualified,58462,2025-05-16,2026-02-01,Existing
2026-01-23,1734,PrimeAxis Systems 750,Global Market,Qualified,361323,2025-05-23,2026-02-01,Existing
2026-01-23,1745,Vertex Systems 699,Mid-Market,Qualified,72589,2025-05-30,2026-02-01,Existing
2026-01-23,1746,Catalyst Enterprises 778,Large Market,Qualified,263263,2025-05-30,2026-02-01,Existing
2026-01-23,1755,EdgePoint Networks 469,Large Market,Qualified,169838,2025-06-06,2026-02-01,Existing
2026-01-23,1763,Hyperion Global 879,Global Market,Qualified,313783,2025-06-13,2026-02-01,Existing
2026-01-23,1764,Quantum Systems 603,Mid-Market,Qualified,112202,2025-06-13,2026-02-01,Existing
2026-01-23,1775,Pathfinder Networks 356,Global Market,Qualified,398896,2025-06-20,2026-02-01,Existing
2026-01-23,1780,Elevate Global 151,Global Market,Qualified,456567,2025-06-27,2026-02-01,Existing
2026-01-23,1785,Catalyst Group 202,Large Market,Qualified,301168,2025-06-27,2026-02-01,Existing
2026-01-23,1788,TrueNorth Technologies 939,Mid-Market,Closed Lost,79373,2025-07-04,2026-01-09,Existing
2026-01-23,1789,PrimeAxis Corp 371,Mid-Market,Qualified,63538,2025-07-04,2026-02-01,Existing
2026-01-23,1790,SilverLine Group 151,Mid-Market,Closed Lost,119634,2025-07-04,2026-01-07,Existing
2026-01-23,1791,PrimeWave Global 66,Mid-Market,Qualified,79804,2025-07-04,2026-02-01,Existing
2026-01-23,1794,Longview Group 518,Large Market,Closed Lost,218546,2025-07-04,2026-01-17,Existing
2026-01-23,1795,NorthStar Global 194,Global Market,Qualified,402684,2025-07-04,2026-02-01,Existing
2026-01-23,1798,Skyline Solutions 386,Global Market,Qualified,433355,2025-07-11,2026-02-01,Existing
2026-01-23,1799,Unity Systems 795,Small Market,Qualified,33383,2025-07-11,2026-02-01,Existing
2026-01-23,1804,Continuum Networks 24,Small Market,Closed Lost,44124,2025-07-11,2026-01-08,Existing
2026-01-23,1810,Cornerstone Technologies 950,Small Market,Qualified,42079,2025-07-18,2026-02-01,Existing
2026-01-23,1811,Vector Systems 891,Global Market,Qualified,409145,2025-07-18,2026-02-01,Existing
2026-01-23,1814,CrossPoint Corp 727,Global Market,Qualified,443603,2025-07-18,2026-02-01,Existing
2026-01-23,1817,Overwatch Industries 772,Mid-Market,Qualified,50036,2025-07-18,2026-02-01,Existing
2026-01-23,1819,Zenith Solutions 401,Large Market,Qualified,163619,2025-07-25,2026-02-01,Existing
2026-01-23,1820,Longview Global 578,Mid-Market,Qualified,57170,2025-07-25,2026-01-26,Existing
2026-01-23,1821,Zenith Industries 581,Mid-Market,Qualified,73971,2025-07-25,2026-02-01,Existing
2026-01-23,1830,Nexus Corp 568,Global Market,Qualified,438014,2025-07-25,2026-01-31,Existing
2026-01-23,1832,Pulse Industries 904,Large Market,Qualified,172159,2025-08-01,2026-02-07,Existing
2026-01-23,1833,Longview Global 613,Mid-Market,Qualified,47585,2025-08-01,2026-02-01,Existing
2026-01-23,1834,TrueNorth Industries 952,Global Market,Qualified,515777,2025-08-01,2026-02-12,Existing
2026-01-23,1836,Summit Group 257,Mid-Market,Qualified,73560,2025-08-01,2026-02-01,Existing
2026-01-23,1837,Pinnacle Systems 725,Mid-Market,Closed Lost,46758,2025-08-01,2026-01-20,Existing
2026-01-23,1839,Catalyst Enterprises 637,Global Market,Qualified,471836,2025-08-01,2026-02-01,Existing
2026-01-23,1840,BlueCore Technologies 201,Mid-Market,Qualified,51980,2025-08-01,2026-02-01,Existing
2026-01-23,1847,Clearwater Corp 472,Mid-Market,Qualified,44065,2025-08-08,2026-02-19,Existing
2026-01-23,1850,OmniCore Group 386,Small Market,Qualified,42372,2025-08-15,2026-02-06,Existing
2026-01-23,1855,Vector Technologies 572,Large Market,Closed Won,206039,2025-08-15,2026-01-03,Existing
2026-01-23,1856,NorthStar Networks 62,Mid-Market,Qualified,75449,2025-08-15,2026-02-27,Existing
2026-01-23,1857,HighMark Industries 111,Small Market,Qualified,23159,2025-08-15,2026-02-02,Existing
2026-01-23,1859,PrimeAxis Global 998,Mid-Market,Qualified,112173,2025-08-15,2026-02-17,Existing
2026-01-23,1869,Horizon Logistics 239,Global Market,Closed Lost,392946,2025-08-22,2026-01-23,Existing
2026-01-23,1872,IronGate Industries 954,Mid-Market,Qualified,80294,2025-08-29,2026-01-26,Existing
2026-01-23,1878,Nexus Group 938,Small Market,Qualified,26399,2025-08-29,2026-02-01,Existing
2026-01-23,1882,Vector Global 486,Global Market,Qualified,312898,2025-09-05,2026-02-01,Existing
2026-01-23,1883,Catalyst Industries 371,Small Market,Closed Lost,36415,2025-09-05,2026-01-20,Existing
2026-01-23,1884,Pinnacle Systems 97,Mid-Market,Qualified,100573,2025-09-05,2026-02-15,Existing
2026-01-23,1885,PrimeLine Enterprises 688,Global Market,Qualified,340362,2025-09-05,2026-03-02,Existing
2026-01-23,1886,BlueCore Group 683,Mid-Market,Qualified,92995,2025-09-05,2026-01-30,Existing
2026-01-23,1888,NorthStar Solutions 732,Mid-Market,Qualified,118287,2025-09-05,2026-02-01,Existing
2026-01-23,1891,Nexus Global 828,Large Market,Qualified,173463,2025-09-05,2026-01-30,Existing
2026-01-23,1893,Helix Technologies 477,Global Market,Qualified,385217,2025-09-12,2026-02-01,Existing
2026-01-23,1901,SteelPeak Logistics 524,Global Market,Qualified,339515,2025-09-12,2026-04-01,Existing
2026-01-23,1903,Foundation Systems 747,Small Market,Qualified,40487,2025-09-12,2026-03-14,Existing
2026-01-23,1904,Redstone Industries 874,Global Market,Qualified,421279,2025-09-19,2026-02-18,Existing
2026-01-23,1906,Aether Global 507,Mid-Market,Qualified,75365,2025-09-19,2026-01-31,Existing
2026-01-23,1907,Optimum Industries 990,Small Market,Qualified,12626,2025-09-19,2026-03-08,Existing
2026-01-23,1914,Momentum Enterprises 262,Mid-Market,Qualified,84797,2025-09-26,2026-02-09,Existing
2026-01-23,1916,Sentinel Networks 771,Mid-Market,Qualified,118008,2025-09-26,2026-02-01,Existing
2026-01-23,1919,Fusion Group 372,Global Market,Qualified,363349,2025-09-26,2026-02-19,Existing
2026-01-23,1920,Synergy Solutions 377,Global Market,Qualified,323601,2025-09-26,2026-02-01,Existing
